source,archive_member,sha256,bytes,run,path_date
historical/outputs/atlas_only_modified/atlas_only_codec_eval.json,raw/atlas_only_modified/atlas_only_codec_eval.json,75e98ca9bc5a99dfed596af01608ccaa9e9d080b7d1fee0a37b570d9687395dc,6207,atlas_only_modified/overview,未记录
historical/outputs/atlas_only_modified/atlas_only_codec_eval.md,raw/atlas_only_modified/atlas_only_codec_eval.md,6e9b2be4c9777784b0d501aec70cb6bc1977f47797194400575d8f9a72dbd281,1125,atlas_only_modified/overview,未记录
historical/outputs/atlas_only_modified/plots/eval_dynamics.png,raw/atlas_only_modified/plots__eval_dynamics.png,4c0f9bf3d4bf15eba224dd2250bcfac8ce9c95d350bf886a01a02e525adebdca,260652,atlas_only_modified/plots,未记录
historical/outputs/atlas_only_modified/plots/eval_loss.png,raw/atlas_only_modified/plots__eval_loss.png,1e7ce726fe8c0879761bac994c6fe901c4fa6bafeeb9d23ec36765039b81940b,284285,atlas_only_modified/plots,未记录
historical/outputs/atlas_only_modified/plots/eval_metrics.csv,raw/atlas_only_modified/plots__eval_metrics.csv,bdcd552d30b47149ba6ca7da312fbc73b4087d67f55ae2de4e9ed26535265954,1631,atlas_only_modified/plots,未记录
historical/outputs/atlas_only_modified/plots/eval_reconstruction.png,raw/atlas_only_modified/plots__eval_reconstruction.png,a5e4b5d37d9146e22e29cac5264b22564ee6ea15eadbec8f3dc25be5b5b09c94,205993,atlas_only_modified/plots,未记录
historical/outputs/atlas_only_modified/plots/loss_curves.png,raw/atlas_only_modified/plots__loss_curves.png,5a4191d599d60dc79b3400635dcf12f3f3808f6f0fd3261a23ec7746ae3636d2,1134965,atlas_only_modified/plots,未记录
historical/outputs/atlas_only_modified/ratio1_no_temporal/train_metrics.jsonl,raw/atlas_only_modified/ratio1_no_temporal__train_metrics.jsonl,540bec8d284b5c8241aafbd12c6e070de08a2107a7d0e4d9020eb449ba8c88ce,654632,atlas_only_modified/ratio1_no_temporal,未记录
historical/outputs/atlas_only_modified/ratio1_temporal/train_metrics.jsonl,raw/atlas_only_modified/ratio1_temporal__train_metrics.jsonl,9124383372c95119a1f7458ad650ca4ae93b7782b8c4c6b5ec6ac2ddc6bd587b,654787,atlas_only_modified/ratio1_temporal,未记录
historical/outputs/atlas_only_modified/ratio4_temporal/train_metrics.jsonl,raw/atlas_only_modified/ratio4_temporal__train_metrics.jsonl,f6513de47fd597d854c78fbda330d5a1b1e60c3fcda48cc1bf2643b99b9b806d,654668,atlas_only_modified/ratio4_temporal,未记录
historical/outputs/atlas_quarter_50epoch/ratio1_no_temporal/train_metrics.jsonl,raw/atlas_quarter_50epoch/ratio1_no_temporal__train_metrics.jsonl,2a9ec6b16bb6cd40a30171b0425898798ace70df83bfa461dd682bf2e8129fdc,4571,atlas_quarter_50epoch/ratio1_no_temporal,未记录
historical/outputs/atlas_selected_trajectories/candidate_metrics.json,raw/atlas_selected_trajectories/candidate_metrics.json,486f992e77990acf9fd60b06be91dbdf9db51813c80037ea1b9d3a75b388b48e,36558,atlas_selected_trajectories/overview,未记录
historical/outputs/atlas_selected_trajectories/candidate_metrics.systems.csv,raw/atlas_selected_trajectories/candidate_metrics.systems.csv,92ab9acb35915dd138607b96a62592289ce71793ca6c4db482c7cbdadc09e6ad,1448,atlas_selected_trajectories/overview,未记录
historical/outputs/atlas_selected_trajectories/candidate_metrics.trajectories.csv,raw/atlas_selected_trajectories/candidate_metrics.trajectories.csv,a0bf75477f7b65add7f5bd8b0670ae015b83a320466819490fecb020a5824e09,4463,atlas_selected_trajectories/overview,未记录
historical/outputs/atlas_selected_trajectories/evaluation/codec_eval.json,raw/atlas_selected_trajectories/evaluation__codec_eval.json,9f62d8e3c001ab048997e1a1ce4cbcbaaafba2255a4920307dd45db93b8738ce,6374,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/codec_eval.md,raw/atlas_selected_trajectories/evaluation__codec_eval.md,6798684e7544490f707befd0fc8e90c17b21b781ca5a309d4ce6cca6f7f662f4,1134,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/codec_eval_partial_114.json,raw/atlas_selected_trajectories/evaluation__codec_eval_partial_114.json,f49ecd94271f6ac79ca9d01daab1b10e2a36a41b0cdd8f570f92eae1be18b7fe,6375,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/codec_eval_partial_114.md,raw/atlas_selected_trajectories/evaluation__codec_eval_partial_114.md,b256c77e47476e2ef97882b405492619791eb71cd29f917bbf5c83abf082a690,1135,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/plots/eval_dynamics.png,raw/atlas_selected_trajectories/evaluation__plots__eval_dynamics.png,65e1ed1dfa2254ea51ef15553f8c07a36e35187d1b136b31d7a7a59c195da246,217559,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/plots/eval_loss.png,raw/atlas_selected_trajectories/evaluation__plots__eval_loss.png,d92827f350857fd090e000da87cff417ea8cc428ea739af9a8db5f361e72322c,294882,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/plots/eval_metrics.csv,raw/atlas_selected_trajectories/evaluation__plots__eval_metrics.csv,5810ffb440ca16979cd33244e329b7dd4433fbbef1462f588d0feab61bbe1519,1625,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/plots/eval_reconstruction.png,raw/atlas_selected_trajectories/evaluation__plots__eval_reconstruction.png,ea32696efa412b0b79aa987c27546c831ca8d7790e014e4af370f819b967f873,203415,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/evaluation/plots/loss_curves.png,raw/atlas_selected_trajectories/evaluation__plots__loss_curves.png,4d396f9da9f69ad11116fcadac1a6fde97a5b366462753626221220b2fc96f99,1206299,atlas_selected_trajectories/evaluation,未记录
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/codec_eval.json,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__codec_eval.json,42cd43edddcf374fa0192aec0bb1fc795cca1272bf9e5f134c04ddaa17b3c926,6995,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/codec_eval.md,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__codec_eval.md,51503ff44bb181962881b765244042e71dc8a8f63202de5c717296363f28181c,1135,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/plots/eval_dynamics.png,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__plots__eval_dynamics.png,9d2ee019ca8fe192c3be4efdeb731adbbf04143b7cf6e0d06c76c7b1c14c57bf,220618,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/plots/eval_loss.png,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__plots__eval_loss.png,856c7e71aaaba39d7f8071b300ae704809359170f359cfd4db6b5d8875dd89b5,277563,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/plots/eval_metrics.csv,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__plots__eval_metrics.csv,f9d68d178e2fdad38de021855a2a67e2496b6e7ee14c69cf15b4409de99dee7c,1615,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/plots/eval_reconstruction.png,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__plots__eval_reconstruction.png,ff7ff3f90055c283f1ac2477ea606cb0489ff1b1217eadb78c485281c38941d9,201459,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/plots/loss_curves.png,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__plots__loss_curves.png,3fade386019f07ae8b8c44e0cb7499e2584cbf8aaeb1892d5826f3ccb3a28810,441029,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/protocol.json,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__protocol.json,cdefd1232f5740990d1e403bfa634261ab43ba776c9d39b185dbba15c8b10a3b,1153,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/ratio1_no_temporal/result.json,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__ratio1_no_temporal__result.json,fbb6d7911f61050d764c92bb3568ae94ba4385a68af7e653d15ec6b820d681cc,6760,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/ratio1_no_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__ratio1_no_temporal__train_metrics.jsonl,03279ee451d2e5ded575b88e3fa06ae31713ee7eca11dde9fa05b16004ef7e88,33812,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/ratio1_temporal/result.json,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__ratio1_temporal__result.json,3a13b8e15c09b7a15225caef4fa3f43e0e262cd36d9bf56843d562c3c4e3cdb3,6767,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/ratio1_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__ratio1_temporal__train_metrics.jsonl,31741bd6d3d8c82bda46943d97dcdfc5eff132a5a59ea11be3e680c5135a8ab7,33826,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/ratio4_temporal/result.json,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__ratio4_temporal__result.json,4def2ebe5ac9650038d9bc70dce93fd9a4fad729e73de175b203f6b40c7ad485,6776,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/ratio4_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__ratio4_temporal__train_metrics.jsonl,2e25ba94ca131ba104dc85d70d11826696ed876c317d3da7c2203185e51fe70e,33897,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems/run_20260826T094444/summary.json,raw/atlas_selected_trajectories/overfit_three_systems__run_20260826T094444__summary.json,fb83d558501422e6e94788ae4ed32d6f015cd80c79950eda83f564532626fb92,23665,atlas_selected_trajectories/overfit_three_systems/run_20260826T094444,2026-08-26 09:44:44
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/codec_eval.json,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__codec_eval.json,a711db79975a882cdea61585baf6a3b02de22b9a1d7e5637488657c29570dac9,7118,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/codec_eval.md,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__codec_eval.md,ca4e314009ff69a39c061a19394d6467df2724b4cefe6703960018017c163c5e,1133,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/plots/eval_dynamics.png,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__plots__eval_dynamics.png,c1d7d227fa13a1b18cb371a91bbfb9392b3dacfbb7a5794b13c88181476ad9f6,225007,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/plots/eval_loss.png,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__plots__eval_loss.png,198124e8847a738c6e4443188cde6defdaba52be7c8a931bd6157ccc89269c2c,278552,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/plots/eval_metrics.csv,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__plots__eval_metrics.csv,e0aa3b51e452c8b4510e322096a3b7fbc320ca3d38195842461dbf7b950ffdea,1632,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/plots/eval_reconstruction.png,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__plots__eval_reconstruction.png,4bea2eacfdd051b65fcd55ff1a78d0c1ef65e3e3cacdbf969b86ace810c94dd9,202854,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/plots/loss_curves.png,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__plots__loss_curves.png,e623ddca8403e02a1b68f799c60ae916a0d4b40b908af214945ae6bfa06b9d4d,442618,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/protocol.json,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__protocol.json,f38fa73bf94f273ef54e5e239b0b0dfe14939a9b68d65e923c42066e7d4a692b,1466,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/ratio1_no_temporal/result.json,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__ratio1_no_temporal__result.json,d25295cb28c3d55e8ef4b2130795603476bf35fe731bae2fadbc9e469254c89c,6807,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/ratio1_no_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__ratio1_no_temporal__train_metrics.jsonl,fc29b9a278fe5094017a88d130a43ab82c36884ea6a4fe751aacc8c046196047,33832,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/ratio1_temporal/result.json,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__ratio1_temporal__result.json,5e4ef96dfaa63a45c47c37ed33fb0a69273cde644b450dead79344ac4a7a3b87,6791,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/ratio1_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__ratio1_temporal__train_metrics.jsonl,cb10be139b78a2b5f8d84ad02b3ce6a57869a01de1f77645b93f1f55c2f13813,33823,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/ratio4_temporal/result.json,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__ratio4_temporal__result.json,989c61e74704cd6967d4a59ac49001232eb85841c47649f85c6cd64a0bfb9c64,6807,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/ratio4_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__ratio4_temporal__train_metrics.jsonl,325f9bda79c123d01b147be8b21f38366a692bd76a45280ec2b91cc1aaa6649a,33878,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636/summary.json,raw/atlas_selected_trajectories/overfit_three_systems_distance_only__run_20260826T105636__summary.json,0e63c3372f5eae9e07f7f21d0526371a77e4b25dd69d253ef637bfeb4e487612,24094,atlas_selected_trajectories/overfit_three_systems_distance_only/run_20260826T105636,2026-08-26 10:56:36
historical/outputs/atlas_selected_trajectories/ratio1_no_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/ratio1_no_temporal__train_metrics.jsonl,6fca3c69e2b437db47bb217b65e7013a0096613b6b802cad6151a50a15d274cc,472176,atlas_selected_trajectories/ratio1_no_temporal,未记录
historical/outputs/atlas_selected_trajectories/ratio1_no_temporal_aborted_log100/train_metrics.jsonl,raw/atlas_selected_trajectories/ratio1_no_temporal_aborted_log100__train_metrics.jsonl,7aae9b1fd22228a2b5142eae53da5ad19a4e965a71e4f03e0af07369fc72eea9,1965,atlas_selected_trajectories/ratio1_no_temporal_aborted_log100,未记录
historical/outputs/atlas_selected_trajectories/ratio1_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/ratio1_temporal__train_metrics.jsonl,00e982315b29fb00e61dc602424f7e014885437d7dfeef94f17a5b01650405b2,474495,atlas_selected_trajectories/ratio1_temporal,未记录
historical/outputs/atlas_selected_trajectories/ratio4_temporal/train_metrics.jsonl,raw/atlas_selected_trajectories/ratio4_temporal__train_metrics.jsonl,c60ea7328309cca0ac27312d4b4e4413b0df3d8916c74e929e00c4b783f691b5,473017,atlas_selected_trajectories/ratio4_temporal,未记录
historical/outputs/atlas_selected_trajectories/summary.json,raw/atlas_selected_trajectories/summary.json,9ef67d271f35ba5aed5740d975ba1dab27730d5200c30cd45a3949db608c99ec,14403,atlas_selected_trajectories/overview,未记录
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__baseline__evaluation_quick__baseline__summary.json,0f77a6e1c040f20cc4666d43da5f98b0e564130e3fda9a78661385e485779862,2306042,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/summary.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__baseline__summary.json,ab9cc52d72676eafda141fb8b1f3f0a66f0e9b873445f10490eb07c3e2a686a3,3795,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/motion_recheck_v1/recheck_summary.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__motion_recheck_v1__recheck_summary.json,9a3dcf7b28162fcb739b891c7eb8f9fe51533bdb285c03b5ff79eca9ef9cbcf7,2496,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/motion_recheck_v1/report.md,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__motion_recheck_v1__report.md,5e99c69d65a6adf02fe0855d89a3bf8f36cb7e710f11442da3297376fc48a478,16146,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/motion_recheck_v1/round2_decision_recheck.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__motion_recheck_v1__round2_decision_recheck.json,6a387aa691249c78427255c60d789df1a5b6164ecfcf437db4b1630f3599bf83,671,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/motion_recheck_v1/round2_motion.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__motion_recheck_v1__round2_motion.json,53926bceadf25754ca89a269fc8fd06f429c7f414f789abaa4ffab3289e7331e,56796,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/motion_recheck_v1/round3_decision_recheck.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__motion_recheck_v1__round3_decision_recheck.json,576aba480bcaba09910ef25e0072cf2e47717858952371fc523b6a6e42a3b6f5,977,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/motion_recheck_v1/round3_motion.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__motion_recheck_v1__round3_motion.json,b9775c57cbb5966389b2fc01318a4edb879c80cb171f97d13845086850772d99,89611,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/motion_recheck_v1/source_manifest.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__motion_recheck_v1__source_manifest.json,c5af77757e8f3f771aa99efc32aac76596ff42c22c6aed601e7ab93bd1563fca,5482,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/preflight.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__preflight.json,5866d4d342cbe4aa1b13cf4eef01f102e3f8d8f6727f4e668ecd33fec03dc0a3,2850,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/report.md,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__report.md,4cba4a024548aa4dc7240d41d51bbb485dc8537c3201cfce318f087c923851dc,7548,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/overview,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round1/decision.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round1__decision.json,4e22a1f8e7bd65338417d9f95bd4ec8b79428ca2c0b1ff34c02d75d0e44f7b84,11374,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round1,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round1/report.md,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round1__report.md,d84ae6a0e6fcabda9307e86ee84df717e37236d4099262855c44c12b932d99b5,663,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round1,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/budget.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__budget.json,cc7bcbbcd6e1d090bacf3b92f00d0bd9b60a7d98765480083ab8661721b3a4ff,6078,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/calibration.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__calibration.json,b45469cfe0f1fc605d6f53e1ed8729a4decc2c2b1c6119c6bfa33b622c5bbc3f,3990,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/decision.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__decision.json,fe6db95b43135295e711024cbd82450eccaef1dd3035cabc5282a9e130123eea,8843,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__evaluation_final__candidate__summary.json,394c50a1dec9692df61ae1681362a86eb1e630c47f936d67df0fba3c5f5f36d3,1825661,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__evaluation_final__control__summary.json,011de26ff55c0a18aa395e09a15878fc5d745c61ab16edb9048542803f8e421f,1823845,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/profile.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__profile.json,cc7bcbbcd6e1d090bacf3b92f00d0bd9b60a7d98765480083ab8661721b3a4ff,6078,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/report.md,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__report.md,81fd26237e68c84b8c88948e8b56c2259d0565a3c88b3aaf944de03ec51908b0,702,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/smoke.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__smoke.json,ec8622fe9d7782bd4571666f13737f2d87bddeb94ee40e75a51461229b0f1447,23313,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/train_summary.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round2__train_summary.json,1420d615ce53d6b650195d0bd17d2310f91e2d30a27c51255591e26304c57cd9,8415,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/budget.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round3__budget.json,68a8f27a567ca9c513442f37b17ee043cf52b50913764d197f9092878a0fb26b,4780,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,2026-09-14
historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/decision.json,raw/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1__round3__decision.json,3e3bece3b8ddbe5bb0ee201c5f14c45f5dd9a562e3821b8ca89b8768c7a6c991,5981,dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,2026-09-14
